Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Latin America and the Caribbean,5,4,11,41823,70,8,2,882,8,52,494,35,2738,8.5,33.02425714285715,18.569099767119575,30.023219047619047,17.781666666666666,26.2872,0
Middle East,3,1,7,32904,44,5,2,3325,6,4,172,5,2666,46.9,30.125628571428575,28.58248682011058,27.56637142857143,19.15966666666667,17.4262,0
Latin America and the Caribbean,5,3,21,30003,29,8,5,853,4,59,733,5,4218,18.0,33.676276190476194,18.745517408883746,34.10122857142857,16.87966666666667,11.719600000000002,0
Developed Economies and EU,2,3,6,22270,56,1,3,8954,10,35,1491,12,4868,18.0,31.664009523809522,23.156072750132157,25.9272,19.215666666666667,20.6606,0
Africa,5,8,7,31759,11,2,1,724,3,34,58,10,2507,18.0,16.818428571428573,20.924392439243924,21.505333333333333,17.623333333333335,26.55173333333333,1
Developed Economies and EU,4,5,10,5538,50,9,1,8019,5,32,1266,31,5861,13.1,42.05208571428572,27.31556012744132,22.77667619047619,14.754000000000001,21.2784,0
Africa,2,5,22,48704,41,6,4,6278,7,20,81,22,9995,46.9,22.150457142857142,23.276427642764276,14.444695238095237,15.412,25.879466666666666,0
Africa,3,2,9,37742,15,2,5,782,7,16,1411,34,9930,46.9,37.479,11.601045818867602,18.36898095238095,16.161,23.087000000000003,0
Middle East,5,4,6,21212,25,7,1,304,8,45,735,2,200,12.0,25.232609523809522,25.629348649150625,24.362847619047617,18.004666666666665,36.3166,1
Central and South-Eastern Europe and CIS,4,5,2,39633,56,8,2,9495,7,5,663,16,8863,51.8,40.39767619047619,23.122083636935127,37.902209523809525,21.34733333333334,35.55073333333333,0
Asia-Pacific,5,7,12,2034,62,4,1,180,8,57,451,35,4175,18.0,36.6314,16.884931350277885,34.43982857142858,8.876000000000001,28.03626666666667,0
Asia-Pacific,5,8,14,14888,37,3,5,922,1,52,1083,12,3292,46.9,33.86716190476191,23.64963639221065,45.33740952380953,9.562666666666669,23.2658,1
Developed Economies and EU,2,4,20,49491,64,8,4,178,2,54,1333,3,4597,51.8,34.4658,13.64059263069164,33.13856190476191,17.545333333333335,20.899133333333335,0
Africa,5,4,14,22975,37,4,4,3475,4,35,31,8,4256,18.0,18.71826666666667,26.36040746931836,27.320523809523806,17.082666666666668,23.05153333333333,0
Asia-Pacific,3,8,12,32795,29,9,5,9762,2,16,731,27,2725,51.8,25.223666666666666,26.194933779092196,19.04497142857143,13.683333333333334,25.915400000000005,0
Developed Economies and EU,2,6,14,16368,49,3,1,176,1,47,563,7,6135,13.1,21.29896190476191,14.785921449287788,28.01145714285715,14.077,29.078799999999998,1
Africa,5,10,11,44415,35,1,5,7992,5,2,746,36,1707,12.0,22.629314285714287,9.912091209120913,22.145504761904768,11.850000000000001,32.430066666666676,0
Asia-Pacific,4,10,18,4664,31,7,2,537,3,45,64,3,1460,18.0,29.33961904761905,30.33166173760233,23.47207619047619,24.043,17.23173333333333,1
Central and South-Eastern Europe and CIS,3,2,13,2348,19,7,5,227,5,20,31,10,4034,13.1,30.992847619047627,21.7980798079808,14.885142857142858,23.42866666666667,33.87253333333334,0
Central and South-Eastern Europe and CIS,1,6,7,12071,33,9,2,135,9,2,644,39,7893,12.0,32.01168571428572,26.73934536310774,33.38865714285715,14.443,16.212200000000003,0
Africa,1,6,12,18400,51,1,5,4817,7,20,652,18,2585,8.5,23.60713333333333,17.944723043732946,29.61693333333333,15.189,22.82006666666667,0
Central and South-Eastern Europe and CIS,5,5,19,6923,60,8,4,325,4,13,399,34,8557,51.8,31.35034285714286,18.884617033131885,31.821571428571428,13.173000000000002,23.393066666666666,1
Middle East,4,10,11,32380,60,8,5,879,7,16,37,28,397,13.1,29.715857142857143,23.192304944780194,23.13371428571429,14.507666666666665,18.450733333333336,0
Developed Economies and EU,4,10,11,26998,40,4,5,417,7,53,38,31,5925,51.8,24.220304761904764,8.342034203420344,19.88349523809524,12.229666666666668,26.775200000000005,0
Asia-Pacific,3,2,6,39410,13,8,5,590,5,40,1165,8,3678,51.8,23.634285714285717,26.337176574800342,35.48890476190476,18.890333333333334,31.002466666666667,0
Latin America and the Caribbean,2,2,8,34052,65,2,2,9510,2,23,930,21,9288,46.9,19.257838095238096,23.46286057177146,23.827666666666666,21.573333333333334,32.1218,0
Asia-Pacific,2,6,17,38360,56,7,4,866,1,11,720,22,5286,51.8,31.057180952380953,19.470047004700472,23.642457142857147,4.332000000000001,33.21686666666667,0
Asia-Pacific,5,3,13,3220,45,4,2,9019,10,42,647,17,6535,51.8,22.498009523809525,22.998785592844996,25.572714285714287,21.692,37.174266666666675,0
Latin America and the Caribbean,2,2,6,27237,55,8,1,9901,3,3,1169,22,7220,51.8,22.970914285714287,11.077322017916078,29.886066666666665,20.762666666666668,24.5244,0
Asia-Pacific,4,4,14,6190,27,1,4,1580,4,35,981,6,6307,46.9,14.180980952380956,24.73298758447273,13.098133333333333,19.668000000000003,37.04666666666667,0
Africa,1,10,23,23466,24,1,1,775,8,54,1340,32,2042,46.9,24.62209523809524,26.460203163173464,26.515980952380954,14.305666666666667,23.484266666666667,0
Africa,5,10,17,28337,67,3,1,3647,3,16,154,3,8248,51.8,34.34522857142857,19.513737087994514,31.678276190476197,21.558000000000003,24.79713333333333,1
Latin America and the Caribbean,4,9,5,2697,42,7,1,566,9,49,1282,14,6310,51.8,30.784438095238098,20.009700970097015,33.19866666666667,11.677333333333333,18.07126666666667,0
Middle East,2,4,23,41761,37,6,1,995,9,24,449,14,6836,8.5,27.34501904761905,19.953323903818955,18.682380952380953,14.359000000000002,25.866800000000005,0
Developed Economies and EU,3,9,22,9754,14,10,4,926,6,13,1440,14,958,8.5,35.71994285714286,19.68008229394368,20.153180952380957,17.505333333333333,30.931000000000004,0
Latin America and the Caribbean,1,7,8,25544,48,6,1,5678,3,29,622,31,6979,12.0,23.236857142857144,21.832011772605835,38.05341904761905,14.64,37.592000000000006,0
Asia-Pacific,3,7,13,38051,51,3,3,453,3,18,609,10,9910,18.0,28.203209523809527,16.206020602060207,35.472495238095235,20.85666666666667,25.123066666666666,0
Central and South-Eastern Europe and CIS,3,8,8,26012,69,6,2,579,1,59,1186,14,594,18.0,23.844038095238098,20.42977154858343,20.890495238095237,14.786666666666667,23.246733333333335,0
Asia-Pacific,2,4,9,47867,35,9,1,245,4,27,1405,5,278,8.5,35.44814285714286,18.00798651293701,24.489438095238096,18.519333333333332,18.009133333333335,0
Africa,3,7,14,42080,22,8,4,8497,5,55,41,5,3009,13.1,24.736038095238097,24.55259811695455,24.010295238095235,13.944999999999999,16.881066666666666,0
Latin America and the Caribbean,4,10,4,3017,57,9,4,5026,8,14,1129,28,2150,51.8,25.70877142857143,22.17190290457617,24.536838095238096,18.651,30.25793333333333,0
Central and South-Eastern Europe and CIS,1,7,17,13162,66,1,1,8276,2,44,1459,20,5255,8.5,29.792190476190477,14.836455074078836,27.358228571428572,14.658000000000001,28.763133333333336,0
Africa,2,2,11,21066,54,1,4,145,1,21,253,37,8856,18.0,39.51564761904762,23.904204706184903,40.34071428571429,15.829,36.57606666666668,0
Asia-Pacific,4,1,20,17896,68,8,4,9951,3,58,790,20,5860,18.0,14.92675238095238,20.511908333690513,32.61930476190476,21.488666666666667,29.412733333333335,0
Africa,3,2,2,43181,50,3,2,643,2,12,620,34,9875,12.0,26.343428571428575,16.165487977369164,22.228752380952386,6.284666666666667,31.492600000000003,0
Developed Economies and EU,5,2,8,39020,14,4,5,6669,2,47,791,18,898,12.0,14.337295238095237,20.954324003828955,38.4658,18.209,26.528999999999996,0
Latin America and the Caribbean,3,4,11,47061,51,2,4,4991,2,7,326,7,2212,13.1,30.946742857142862,20.966096609660966,31.48740952380953,18.94,36.10973333333333,0
Middle East,1,9,21,44804,34,7,2,529,8,45,557,31,3105,12.0,34.657761904761905,21.942165645135947,20.043914285714287,24.882,36.05366666666667,0
Central and South-Eastern Europe and CIS,3,8,14,47867,68,5,5,282,9,58,925,24,1040,8.5,26.844371428571428,24.350263597788356,17.74904761904762,13.297,36.82586666666667,0
Latin America and the Caribbean,1,8,12,4719,61,9,2,525,6,24,1373,35,5381,8.5,13.75207619047619,16.216493077879214,41.52584761904763,14.168333333333335,14.487266666666669,1
Middle East,2,4,10,4793,34,3,3,424,7,57,574,22,4313,12.0,29.16306666666667,17.79023616647379,25.17186666666667,25.864333333333335,17.19033333333333,0
Middle East,4,3,24,38863,12,9,2,7485,8,46,1146,16,4041,12.0,29.046895238095242,11.490891946337491,8.106838095238096,21.455666666666666,22.556600000000003,0
Africa,1,8,7,28819,61,8,3,885,7,9,1418,26,4233,13.1,32.080352380952384,15.913305616275917,30.939228571428572,18.464000000000002,23.84426666666667,0
Middle East,1,6,1,49129,44,2,5,346,5,2,1340,27,4443,46.9,17.63891428571429,18.823768091094827,22.504095238095243,14.761,33.837133333333334,0
Latin America and the Caribbean,4,7,17,36688,61,3,3,949,8,4,1125,10,9837,8.5,21.85327619047619,27.84351292272084,25.798057142857147,11.470333333333334,29.20426666666667,0
Central and South-Eastern Europe and CIS,1,6,9,26102,36,9,3,790,5,53,664,34,4956,51.8,20.014038095238096,37.90636206477791,25.494780952380953,17.18766666666667,18.488266666666668,0
Latin America and the Caribbean,1,7,11,11443,65,6,1,8302,4,58,333,25,3957,8.5,21.321409523809525,20.409355221236407,25.98913333333333,17.73966666666667,36.98506666666667,0
Middle East,1,7,11,30795,47,3,2,2160,1,40,720,11,6990,51.8,27.76085714285714,14.557398597002557,37.303876190476196,11.006666666666668,23.198666666666668,0
Developed Economies and EU,1,3,22,23553,40,6,5,4705,4,39,503,6,4906,13.1,28.21270476190476,19.47920506336348,15.869323809523811,5.396999999999999,25.2872,0
Latin America and the Caribbean,2,2,20,32671,20,4,4,4210,7,29,220,19,6737,18.0,27.970266666666667,32.182189647536184,15.93029523809524,18.64966666666667,28.85626666666667,1
Africa,5,4,21,16458,11,9,3,1292,6,43,160,13,6477,12.0,24.440590476190476,21.120326318346123,29.92633333333334,13.087333333333333,33.60606666666667,0
Asia-Pacific,1,2,14,24062,61,9,2,3985,9,17,39,8,4869,12.0,36.153885714285714,27.013744231566015,32.429228571428574,9.005666666666666,29.94346666666667,0
Central and South-Eastern Europe and CIS,4,2,20,45137,25,5,3,546,2,5,1064,11,3069,12.0,29.168704761904763,16.78945037360879,30.466590476190476,8.661333333333332,34.991866666666674,0
Middle East,4,6,5,29943,10,5,4,6658,1,6,904,20,9884,13.1,24.667228571428577,11.421042104210422,33.294333333333334,16.966000000000005,16.185133333333333,1
Africa,1,7,21,22756,22,2,5,232,7,46,494,23,766,18.0,19.640590476190475,18.366736673667365,35.9418,17.07,27.2036,0
Asia-Pacific,3,2,5,27877,33,6,5,3529,3,16,578,2,535,13.1,16.426180952380953,16.292872144357297,29.181504761904765,14.691,21.474133333333334,0
Developed Economies and EU,5,7,12,23106,48,10,2,4639,10,53,160,9,2655,18.0,16.124657142857146,23.527967082422528,20.977742857142857,20.031333333333336,30.282800000000005,0
Africa,1,1,24,15972,68,7,2,338,9,41,3,13,715,12.0,31.05854285714286,17.73854528309974,27.777809523809527,22.453000000000003,23.283733333333334,0
Africa,1,8,22,8795,28,3,3,2857,7,32,560,12,9607,13.1,25.550904761904764,15.504364722186503,27.812552380952383,16.662666666666667,26.492333333333335,0
Africa,2,6,21,16483,17,6,3,209,8,40,189,25,2025,51.8,27.041542857142858,14.677910648207678,22.66947619047619,15.780666666666665,33.16513333333334,0
Central and South-Eastern Europe and CIS,2,6,22,20412,31,8,5,8350,4,36,717,8,9437,12.0,22.63127619047619,23.285342819996284,19.90522857142857,14.325000000000001,36.2862,0
Central and South-Eastern Europe and CIS,1,6,16,2362,25,10,2,295,1,51,922,3,9547,18.0,16.556961904761902,24.924335290671927,22.154523809523813,24.953666666666667,22.219666666666665,1
Developed Economies and EU,4,7,1,1680,27,3,3,6083,3,42,1356,20,5275,8.5,28.496123809523816,19.25135370679925,20.05114285714286,12.632000000000001,25.0118,1
Developed Economies and EU,5,10,19,24420,70,2,3,867,6,19,1452,13,2791,13.1,33.30392380952381,19.287028702870288,32.31128571428572,13.507,29.590266666666672,0
Developed Economies and EU,2,3,15,14521,16,5,5,4638,4,12,1457,18,6942,51.8,28.025904761904762,15.83708370837084,28.048342857142856,9.457,21.233,0
Africa,3,3,16,37593,34,5,5,1267,9,51,27,24,5962,13.1,34.63293333333334,16.592744988784595,37.946076190476184,2.636,24.605266666666665,0
Asia-Pacific,5,4,4,47867,16,5,1,863,5,11,299,16,4575,51.8,23.452904761904765,21.75060363179175,33.97834285714286,12.070333333333334,20.288400000000003,0
Asia-Pacific,3,5,3,25679,56,3,1,520,9,7,1028,36,6374,8.5,35.10820952380953,20.947966225193948,30.692428571428575,13.308333333333335,20.664133333333336,0
Latin America and the Caribbean,4,3,1,6409,15,5,3,3623,3,24,306,26,9087,51.8,15.627819047619052,24.92662123355193,35.31217142857143,21.942333333333337,34.2028,0
Middle East,5,3,4,46077,34,2,1,7110,4,40,1006,10,3933,51.8,38.47234285714286,13.76023316617376,18.266657142857145,18.729000000000003,37.27066666666667,0
Central and South-Eastern Europe and CIS,3,3,7,13203,59,6,1,3751,10,52,1498,23,5524,8.5,14.06387619047619,8.834083408340836,40.5554380952381,13.594000000000001,33.452466666666666,0
Asia-Pacific,5,8,1,22207,40,8,4,814,2,3,492,21,9789,13.1,37.32208571428572,17.794079407940796,32.770761904761905,15.478000000000003,21.790599999999998,0
Africa,3,5,16,27397,42,5,1,474,4,6,1382,36,7168,12.0,15.48424761904762,11.391882045347392,20.0734380952381,8.346,25.742333333333335,0
Developed Economies and EU,2,4,11,4115,53,3,3,518,8,59,69,4,6229,13.1,31.939990476190474,27.681139542525685,25.920457142857146,10.133666666666667,37.47466666666667,0
Africa,5,5,11,7355,22,2,3,8326,5,27,766,14,6758,8.5,19.30575238095238,10.623733801951625,26.974761904761905,12.385000000000002,26.018600000000003,1
Africa,3,1,8,47068,40,10,3,618,5,50,422,28,7703,18.0,28.551733333333335,20.522509393796522,23.955209523809522,10.383000000000001,18.412266666666667,1
Central and South-Eastern Europe and CIS,4,9,13,25882,24,5,4,897,9,48,810,6,5421,13.1,24.9596,19.640749789264646,27.88069523809524,10.446,22.066133333333333,0
Central and South-Eastern Europe and CIS,3,6,6,21704,11,4,5,3429,9,53,753,23,5609,12.0,27.60480952380952,14.861243267183863,36.66970476190477,5.845000000000001,29.382599999999996,0
Africa,1,10,20,21281,32,7,3,958,8,48,1414,36,3748,46.9,30.971304761904765,12.879459374508881,32.65576190476191,13.688666666666668,29.513266666666667,0
Middle East,2,3,13,37550,20,9,3,176,10,55,1382,14,8537,51.8,26.398380952380958,9.732073207320733,26.100933333333337,21.690333333333335,32.278600000000004,0
Developed Economies and EU,1,7,16,47522,20,3,1,9878,10,12,937,29,6498,18.0,23.91976190476191,14.372351520866374,31.079323809523814,5.494666666666667,31.33066666666667,0
Africa,5,2,8,46603,69,7,2,933,9,41,1053,10,360,18.0,24.22437142857143,22.64592173503065,19.83357142857143,17.24366666666667,31.180466666666675,0
Africa,3,4,5,38627,62,8,1,5921,10,27,383,39,3561,12.0,29.00939047619048,13.562584829911565,29.468780952380957,17.114333333333335,26.959733333333336,0
Asia-Pacific,4,5,20,15972,52,1,1,454,5,51,948,26,1705,8.5,29.690199999999994,5.308502278799309,13.861933333333335,16.22566666666667,33.2898,0
Latin America and the Caribbean,5,6,3,42768,32,7,5,4515,2,25,543,1,9747,18.0,35.95067619047619,23.832511822610833,30.6516380952381,12.977333333333336,35.3004,0
Middle East,3,9,11,33019,53,1,2,2652,9,43,1092,34,9819,13.1,22.237657142857145,21.757918649007763,36.44521904761905,21.89833333333333,28.1476,0
Central and South-Eastern Europe and CIS,4,4,17,13267,62,7,2,892,2,37,322,37,656,46.9,25.713504761904765,13.250453616790251,26.249399999999994,15.526666666666667,14.476266666666668,0
Asia-Pacific,5,3,18,15935,60,8,1,967,2,28,394,29,2526,8.5,30.666495238095237,25.94545168802595,10.084800000000001,20.707333333333334,25.618066666666667,0
Middle East,1,5,14,33230,49,9,5,506,9,53,107,13,2191,51.8,23.07177142857143,30.08322260797509,14.021409523809524,11.040666666666668,22.152866666666668,0
Asia-Pacific,3,10,18,2286,67,3,3,203,7,58,747,21,9892,51.8,26.457533333333334,19.62934864915063,29.201114285714286,20.574333333333335,24.196600000000004,0
Middle East,2,5,12,47620,14,4,3,982,10,47,880,5,2695,18.0,29.124771428571428,18.57974368865458,30.02102857142857,10.109666666666667,15.738000000000001,0
Asia-Pacific,5,10,18,11732,36,3,4,533,9,24,197,14,9438,12.0,22.048342857142856,10.130327318446131,30.009304761904758,22.439,35.019800000000004,0
Latin America and the Caribbean,1,1,7,49835,24,3,1,586,7,24,193,37,6799,51.8,18.34367619047619,18.269869844127275,30.52469523809524,15.388000000000002,22.425133333333335,0
Latin America and the Caribbean,5,9,4,43875,64,3,1,2261,7,52,1166,17,5043,46.9,34.20901904761905,30.380695212378384,24.89817142857143,18.999000000000002,29.560200000000002,0
Africa,3,2,2,48499,61,7,4,1603,3,29,89,3,1538,13.1,16.474990476190477,23.51809466660952,28.151638095238102,11.293000000000001,26.41946666666667,0
Africa,1,9,20,47715,17,6,4,8280,2,58,370,6,9218,51.8,30.194057142857144,25.673524495306676,31.25930476190476,19.124666666666666,22.97693333333333,1
Latin America and the Caribbean,4,4,20,15060,56,5,2,659,8,32,4,18,8436,18.0,17.60144761904762,26.023988113097023,23.478647619047617,27.426333333333336,24.683600000000002,0
Asia-Pacific,3,8,1,38362,70,3,3,875,5,45,737,32,6266,12.0,37.0788,21.56991413427057,34.267514285714284,7.343000000000001,35.12820000000001,0
Developed Economies and EU,1,4,8,41220,28,9,1,487,1,52,215,37,6558,46.9,26.34258095238095,22.44668752589545,24.826990476190478,20.523333333333333,24.486266666666666,0
Africa,4,4,17,33891,50,1,3,2315,7,4,165,22,9348,12.0,25.952676190476193,15.220336319346222,22.938771428571428,15.076,22.454866666666664,0
Asia-Pacific,3,10,8,37125,61,4,5,342,9,8,330,1,2366,12.0,27.46449523809524,16.251868043947255,30.104561904761905,20.308999999999997,15.258,0
Asia-Pacific,3,2,2,47395,18,3,4,762,2,14,1443,6,1937,18.0,36.42353333333334,23.878402125926883,19.38859047619048,11.278000000000002,34.026066666666665,0
Africa,5,2,3,32602,31,4,1,712,10,38,1045,23,6606,18.0,23.800361904761903,31.926264054976926,28.18051428571429,16.186666666666667,20.71066666666667,0
Latin America and the Caribbean,5,1,2,26677,45,8,4,928,8,29,232,27,9895,8.5,25.652580952380955,21.684597031131688,26.00222857142857,12.402666666666667,21.46286666666667,0
Asia-Pacific,3,8,5,30618,29,2,2,1740,6,27,517,27,511,46.9,27.94102857142857,25.167245295958168,35.80726666666667,5.685333333333334,28.302466666666664,1
Asia-Pacific,2,2,10,37722,17,1,3,221,2,30,401,22,6629,51.8,24.875352380952382,21.827611332561826,31.10512380952381,11.81,23.310333333333336,1
Latin America and the Caribbean,2,9,16,24530,31,9,2,365,5,43,264,8,4828,12.0,18.88459047619048,33.558441558441565,36.967152380952385,7.447333333333334,25.65833333333333,0
Central and South-Eastern Europe and CIS,5,3,17,29584,22,5,5,916,1,5,1459,15,6553,51.8,34.86276190476191,21.225108225108226,31.34325714285715,10.546666666666667,26.775933333333334,0
Central and South-Eastern Europe and CIS,4,7,16,20632,36,8,3,3338,9,14,1204,20,3425,51.8,29.556114285714287,23.3954395439544,22.333657142857145,9.318,31.2712,0
Central and South-Eastern Europe and CIS,3,6,5,289,23,8,5,619,6,51,258,26,6599,18.0,30.92334285714286,26.32101781606732,25.471619047619047,8.276333333333334,13.295466666666666,0
